filename,caption,truncated_caption,source,source_type,disease_label,hierarchical_disease_label,skin_concept,body_location,symptoms,age,gender
pubmed/a4_f4_PMC8859620_JOMFP_25_383_g004.png,Atrophic type of oral lichen planus,Atrophic type of oral lichen planus,pubmed_english,knowledge,lichen planus,"inflammatory, non-infectious, lichen planus",atrophy,oral,No symptom information,No age information,No gender information
youtube/jDTD1kfijoY_frame_17131_0_0.jpg,"This image shows Wickham's striae, a characteristic feature of lichen planus, a skin disease characterized by itchy, purple or brownish-white lesions on the skin and mucous membranes. The exact cause of lichen planus is unknown, but it is thought to be an autoimmune disorder. Treatment options include topical corticosteroids, immunosuppressants, and phototherapy.","This image shows Wickham's striae, a characteristic feature of lichen planus, a skin disease characterized by itchy, purple or brownish-white lesions on the skin and mucous membranes. The exact cause of lichen planus is unknown, but it is thought to be an autoimmune disorder. Treatment options include topical corticosteroids, immunosuppressants, and phototherapy.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus",purple,No body location information,No symptom information,No age information,No gender information
IIYI/10730_4.png,"The user appears to be seeking information or help regarding a condition known as 扁平苔癣, which can be translated as lichen planus. Through the discussions on the forum, it was suggested by a contributor, presumably with medical knowledge ('海峰中医'), that the condition discussed is indeed lichen planus.","The user appears to be seeking information or help regarding a condition known as 扁平苔癣, which can be translated as lichen planus. Through the discussions on the forum, it was suggested by a contributor, presumably with medical knowledge , that the condition discussed is indeed lichen planus.",IIYI_chinese,forum,lichen planus,"inflammatory, non-infectious, lichen planus",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/warts-common-39.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/29217_1.png,"The poster is inquiring about a condition resembling a string of pearls, which was later identified by other users as molluscum contagiosum. The discussion in the forum suggests that molluscum contagiosum involves clinical symptoms which can be treated by mechanically expressing the core of the lesions using tweezers, followed by topical application of iodine or disinfectant. Alternative treatments such as cryotherapy were also mentioned.","The poster is inquiring about a condition resembling a string of pearls, which was later identified by other users as molluscum contagiosum. The discussion in the forum suggests that molluscum contagiosum involves clinical symptoms which can be treated by mechanically expressing the core of the lesions using tweezers, followed by topical application of iodine or disinfectant. Alternative treatments such as cryotherapy were also mentioned.",IIYI_chinese,forum,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/herpes-type-1-recurrent-94.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/warts-common-64.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/corns-26.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
"note/Diane Jackson-Richards, Amit G. Pandya (eds.) - Dermatology Atlas for Skin of Color-Springer-Verlag Berlin Heidelberg (2014)_00020_00168_0.png","Vitiligo is separated into two main variants, each with a different presentation and clinical course. Non-segmental vitiligo (NSV), also called generalized vitiligo, is the most common form, seen in approximately 90% of cases, and is generally more rapidly progressive in its course than segmental vitiligo. Non-segmental vitiligo presents with depigmented macules and patches that occur in a bilateral distribution anywhere on the body but typically involves the face, axillary regions, dorsal hands, fingers, and feet. Early lesions of vitiligo often have small depigmented lesions around larger lesions. New areas of vitiligo commonly occur over joints particularly of the hands, elbows, and knees. When depigmentation occurs secondary to trauma or chronic pressure, it is known as the Koebner phenomenon. Occasionally, the depigmentation can have a transitional stage, known as trichrome vitiligo, in which normal, hypopigmented, and depigmented skin is present in the same location. Segmental vitiligo (SV) is less common than NSV and typically begins at a younger age, with roughly 30% of cases presenting during childhood. Segmental vitiligo is characterized by unilateral or localized depigmentation that can spread along the distribution of a dermatome or along Blaschko’s lines. Spread of SV to the contralateral side of the body is rare, and lesions tend to be more stable than those of generalized vitiligo.","Vitiligo is separated into two main variants, each with a different presentation and clinical course. Non-segmental vitiligo (NSV), also called generalized vitiligo, is the most common form, seen in approximately 90% of cases, and is generally more rapidly progressive in its course than segmental vitiligo. Non-segmental vitiligo presents with depigmented macules and patches that occur in a bilateral distribution anywhere on the body but typically involves the face, axillary regions, dorsal hands, fingers, and feet. Early lesions of vitiligo often have small depigmented lesions around larger lesions. New areas of vitiligo commonly occur over joints particularly of the hands, elbows, and knees. When depigmentation occurs secondary to trauma or chronic pressure, it is known as the Koebner phenomenon. Occasionally, the depigmentation can have a transitional stage, known as trichrome vitiligo, in which normal, hypopigmented, and depigmented skin is present in the same location. Segmental vitiligo (SV) is less common than NSV and typically begins at a younger age, with roughly 30% of cases presenting during childhood. Segmental vitiligo is characterized by unilateral or localized depigmentation that can spread along the distribution of a dermatome or along Blaschko’s lines. Spread of SV to the contralateral side of the body is rare, and lesions tend to be more stable than those of generalized vitiligo.",textbook_fail,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo","macule, brown(hyperpigmentation), patch, pigmentation, rough, white(hypopigmentation)","hand, foot, finger, face",No symptom information,No age information,No gender information
youtube/ughfUshyayw_frame_4579_0_0.jpg,"This image shows a patch of skin with a brown, structureless pattern, which may indicate an underlying skin disease such as vitiligo or albinism. The causes and treatment options for these conditions vary, and it is important to consult a dermatologist for proper diagnosis and management.","This image shows a patch of skin with a brown, structureless pattern, which may indicate an underlying skin disease such as vitiligo or albinism. The causes and treatment options for these conditions vary, and it is important to consult a dermatologist for proper diagnosis and management.",youtube,edu,vitiligo,"reaction patterns and descriptive terms, vitiligo",patch,No body location information,No symptom information,No age information,No gender information
youtube/dmTY89DBhAg_frame_41032_0.jpg,"This image shows white lines on the skin, which could be a symptom of a skin disease such as vitiligo or leukoderma, characterized by the loss of pigment in patches of the skin. The causes of these conditions are not fully understood, but they can be treated with topical creams, light therapy, or surgery, depending on the severity and location of the lesions.","This image shows white lines on the skin, which could be a symptom of a skin disease such as vitiligo or leukoderma, characterized by the loss of pigment in patches of the skin. The causes of these conditions are not fully understood, but they can be treated with topical creams, light therapy, or surgery, depending on the severity and location of the lesions.",youtube,edu,vitiligo,"reaction patterns and descriptive terms, vitiligo",No visual concepts,No body location information,No symptom information,No age information,No gender information
note/疑难皮肤病彩色图谱OCR_00257_14590_0.png,Abdomen with hyperpigmented patches interspersed with areas of depigmentation.,Abdomen with hyperpigmented patches interspersed with areas of depigmentation.,textbook_fail,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo","pigmentation, brown(hyperpigmentation), patch",abdomen,No symptom information,No age information,No gender information
pubmed/9f_db_PMC6927254_CCID-12-911-g0002_1.jpg,"Patient A, area of vitiligo on the hands 2 weeks after treatment with NCTF135.","Patient A, area of vitiligo on the hands 2 weeks after treatment with NCTF135.",pubmed_fail,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo",No visual concepts,hand,No symptom information,No age information,No gender information
public/sebaceous-hyperplasia-71.jpg,"This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.","This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.",public,knowledge,seborrheic keratoses,"proliferations, benign, non-melanocytic, seborrheic keratosis, seborrheic keratoses",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/seborrheic-keratosis-irritated-33.jpg,"This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.","This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.",public,knowledge,seborrheic keratoses,"proliferations, benign, non-melanocytic, seborrheic keratosis, seborrheic keratoses",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/porokeratosis-31.jpg,"This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.","This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.",public,knowledge,seborrheic keratoses,"proliferations, benign, non-melanocytic, seborrheic keratosis, seborrheic keratoses",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/dermatofibroma-123.jpg,"This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.","This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.",public,knowledge,seborrheic keratoses,"proliferations, benign, non-melanocytic, seborrheic keratosis, seborrheic keratoses",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/epidermal-cyst-108.jpg,"This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.","This is a clinical skin image, diagnosed as seborrheic keratoses and other benign tumors.",public,knowledge,seborrheic keratoses,"proliferations, benign, non-melanocytic, seborrheic keratosis, seborrheic keratoses",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/Lichen-Sclerosus-Penis-4.jpg,"This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.","This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.",public,knowledge,"lichen planus, psoriasis","inflammatory, non-infectious, lichen planus, psoriasis",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/Psoriasis-Chronic-Plaque-170.jpg,"This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.","This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.",public,knowledge,"lichen planus, psoriasis","inflammatory, non-infectious, lichen planus, psoriasis",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/Lichen-Sclerosis-Vulva-22.jpg,"This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.","This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.",public,knowledge,"lichen planus, psoriasis","inflammatory, non-infectious, lichen planus, psoriasis",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/Psoriasis-Guttate-75.jpg,"This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.","This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.",public,knowledge,"lichen planus, psoriasis","inflammatory, non-infectious, lichen planus, psoriasis",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/psoriasis-scalp-78.jpg,"This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.","This is a clinical skin image, diagnosed as psoriasis pictures lichen planus and related diseases.",public,knowledge,"lichen planus, psoriasis","inflammatory, non-infectious, lichen planus, psoriasis",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/22269_2.png,"Male, 59 years old, farmer. Presents with herpetic blisters and superficial scars on the waist and abdomen, with associated pain lasting for half a month. Discussion suggests that condition might be a severe form of shingles, possibly complicated by necrosis, with a significant risk of scarring especially in older adults. Difficulty in wound healing was mentioned. There is a mention of the pain being very intense and a suggestion of insufficient dosage of early antiviral treatment. Some participants suggested that traditional Chinese medicine could be the best treatment approach.","Male, 59 years old, farmer. Presents with herpetic blisters and superficial scars on the waist and abdomen, with associated pain lasting for half a month. Discussion suggests that condition might be a severe form of shingles, possibly complicated by necrosis, with a significant risk of scarring especially in older adults. Difficulty in wound healing was mentioned. There is a mention of the pain being very intense and a suggestion of insufficient dosage of early antiviral treatment. Some participants suggested that traditional Chinese medicine could be the best treatment approach.",IIYI_chinese,forum,herpes zoster,"inflammatory, infectious, viral, herpes zoster",scar,abdomen,tender,59,No gender information
IIYI/24063_2.png,"The poster initially sought treatment for pain in the neck, shoulders, waist, and legs. They described their condition as a typical case of herpes zoster (shingles), characterized by severe pain and multiple affected nerves. They express a concern about inevitable postherpetic neuralgia. Other forum users confirmed the diagnosis of shingles, describing the case as very severe and typical. It was mentioned that postherpetic neuralgia prevention is important in this severe case. Comparisons were made with another patient with renal failure, suggesting that the current patient's shingles severity was even more significant than that of the other patient.","The poster initially sought treatment for pain in the neck, shoulders, waist, and legs. They described their condition as a typical case of herpes zoster (shingles), characterized by severe pain and multiple affected nerves. They express a concern about inevitable postherpetic neuralgia. Other forum users confirmed the diagnosis of shingles, describing the case as very severe and typical. It was mentioned that postherpetic neuralgia prevention is important in this severe case. Comparisons were made with another patient with renal failure, suggesting that the current patient's shingles severity was even more significant than that of the other patient.",IIYI_chinese,forum,herpes zoster,"inflammatory, infectious, viral, herpes zoster",No visual concepts,"neck, leg",tender,No age information,No gender information
IIYI/830_3.png,"Female, 24 years old, presenting with large water blisters behind the ears, on the face, and trunk, accompanied by fever. Discussion among forum users suggests a typical presentation of adult chickenpox. Mentioned treatments include Famciclovir, vitamin C, vitamin B1, and Acyclovir ointment, indicating recovery typically within one week.","Female, 24 years old, presenting with large water blisters behind the ears, on the face, and trunk, accompanied by fever. Discussion among forum users suggests a typical presentation of adult chickenpox. Mentioned treatments include Famciclovir, vitamin C, vitamin B1, and Acyclovir ointment, indicating recovery typically within one week.",IIYI_chinese,forum,herpes zoster,"inflammatory, infectious, viral, herpes zoster",No visual concepts,"ear, face",No symptom information,24,No gender information
IIYI/25663_2.png,"A 56-year-old male experienced a prickling pain in the left foot while sitting on a chair, and the following morning noted multiple blisters on his left thigh accompanied by burning sensations. He has a history of hypertension but no fever and denies contact with any objects that could explain his condition. Consensus among forum users suggests the possibility of herpes zoster (shingles), characterized by large blistering and potential viral etiology, particularly given the lack of a typical contact dermatitis pattern and the absence of history suggesting chemical or insect-induced dermatitis. While some users considered the possibility of contact dermatitis or insect bites initially, these were dismissed after detailed discussion.","A 56-year-old male experienced a prickling pain in the left foot while sitting on a chair, and the following morning noted multiple blisters on his left thigh accompanied by burning sensations. He has a history of hypertension but no fever and denies contact with any objects that could explain his condition. Consensus among forum users suggests the possibility of herpes zoster (shingles), characterized by large blistering and potential viral etiology, particularly given the lack of a typical contact dermatitis pattern and the absence of history suggesting chemical or insect-induced dermatitis. While some users considered the possibility of contact dermatitis or insect bites initially, these were dismissed after detailed discussion.",IIYI_chinese,forum,herpes zoster,"inflammatory, infectious, viral, herpes zoster",No visual concepts,"thigh, foot",tender,56,male
public/3730702458099585701.png,"This is a at distance clinical image with FST2 skin tone. The age of this male patient is 30 to 39. The skin texture of this patient is flat, desquamative. The patient's symptoms related to the appearance and sensation of the skin condition are bothersome appearance, bleeding, increasing size, darkening, itching, burning, pain. The final diagnosis is herpes zoster.  The duration of the skin condition is one to three months.","This is a at distance clinical image with FST2 skin tone. The age of this male patient is 30 to 39. The skin texture of this patient is flat, desquamative. The patient's symptoms related to the appearance and sensation of the skin condition are bothersome appearance, bleeding, increasing size, darkening, itching, burning, pain. The final diagnosis is herpes zoster.  The duration of the skin condition is one to three months.",public,knowledge,herpes zoster,"inflammatory, infectious, viral, herpes zoster","desquamation, rough, scaly",No body location information,"tender, bleeding, increasing size",No age information,male
edu/(Eğitim Tanrısı) George Laskaris - Color Atlas of Oral Diseases- Diagnosis and Treatment-Thieme (2017)_00221_00884.png,Staphylococcal ulceration of the lower lip.,Staphylococcal ulceration of the lower lip.,textbook_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,lips,No symptom information,No age information,No gender information
pubmed/a5_e7_PMC5004559_CCD-7-401-g002_1.jpg,Intraoral photograph showing an ulcer with rolled borders.,Intraoral photograph showing an ulcer with rolled borders.,pubmed_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,No symptom information,No age information,No gender information
pubmed/13_ca_PMC6106674_abd-93-05-0726-g01_3.jpg,Erythematous and ulcerated nodules on the legs.,Erythematous and ulcerated nodules on the legs.,pubmed_fail,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer","erythema, nodule, ulcer",leg,No symptom information,No age information,No gender information
pubmed/e3_11_PMC4147289_GRP2014_934159.003.png,Unilateral aphthous ulcer at lingual margin in a potential coeliac disease (CD) patient (B Group).,Unilateral aphthous ulcer at lingual margin in a potential coeliac disease (CD) patient (B Group).,pubmed_english,knowledge,ulcer,"reaction patterns and descriptive terms, ulcers, erosion of skin, ulcer",ulcer,No body location information,aphthous ulcer,No age information,No gender information
youtube/UsoXCLoC0bQ_frame_23401_2.jpg,"This image shows Borrelia ulcers, which are skin lesions characterized by a reddish-purple color and a circular or oval shape, often caused by the bacterium Borrelia burgdorferi and can be treated with antibiotics.","This image shows Borrelia ulcers, which are skin lesions characterized by a reddish-purple color and a circular or oval shape, often caused by the bacterium Borrelia burgdorferi and can be treated with antibiotics.",youtube,edu,ulcer,"reaction patterns and descriptive terms, ulcers, ulcer, erosion of skin","ulcer, red, oval, purple",No body location information,No symptom information,No age information,No gender information
youtube/IXZC_NOKpq0_frame_38432_0.jpg,"This image shows a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.","This image shows a skin disease characterized by a red, itchy rash with a raised, scaly appearance, caused by an allergic reaction to a specific device. Treatment options include avoiding the device, using over-the-counter creams, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised, scaly",No body location information,No symptom information,No age information,No gender information
youtube/XYW6aQervTY_frame_50_0_0.jpg,"This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options include avoiding the allergen, using over-the-counter creams and ointments, and seeing a dermatologist for prescription medication.","This image shows a close-up view of a person's skin, which appears to have a red, itchy rash with small bumps and blisters. The rash is likely caused by an allergic reaction to an irritant, and treatment options include avoiding the allergen, using over-the-counter creams and ointments, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/y1SpcTyifcU_frame_64505_0.jpg,"This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to certain chemicals found in the environment. Treatment options include avoiding the allergen, using over-the-counter creams to soothe the skin, and seeing a dermatologist for prescription medication.","This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to certain chemicals found in the environment. Treatment options include avoiding the allergen, using over-the-counter creams to soothe the skin, and seeing a dermatologist for prescription medication.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/CKj3GPY9dvc_frame_480_0_0.jpg,"This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to a specific irritant. Treatment options include topical creams and avoiding the allergen.","This image shows a close-up view of a skin disease characterized by a red, itchy rash with small bumps, caused by an allergic reaction to a specific irritant. Treatment options include topical creams and avoiding the allergen.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis",red,No body location information,No symptom information,No age information,No gender information
youtube/WSjmXzl22Pk_frame_8766_0_0.jpg,"This image shows a close-up of a skin disease characterized by a red, raised, and inflamed appearance, caused by an immune response to an irritant, and can be treated with topical creams and steroids.","This image shows a close-up of a skin disease characterized by a red, raised, and inflamed appearance, caused by an immune response to an irritant, and can be treated with topical creams and steroids.",youtube,edu,contact dermatitis,"inflammatory, non-infectious, eczema, contact dermatitis","red, raised",No body location information,No symptom information,No age information,No gender information
public/tinea-incognito-51.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-versicolor-162.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-foot-webs-11.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-groin-120.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/tinea-foot-dorsum-4.jpg,"This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.","This is a clinical skin image, diagnosed as tinea ringworm candidiasis and other fungal infections.",public,knowledge,"candidiasis, tinea","inflammatory, infectious, fungal, candidiasis, tinea",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/iZrp1daJWk0_frame_15452_0.jpg,"This image describes tinea, a general term used to refer to Dermatophyton infections, which can affect different body parts and have specific names such as tinea capitis for head infections and tinea cruris for foot infections.","This image describes tinea, a general term used to refer to Dermatophyton infections, which can affect different body parts and have specific names such as tinea capitis for head infections and tinea cruris for foot infections.",youtube,edu,tinea,"inflammatory, infectious, fungal, dermatophyte infections, tinea",No visual concepts,foot,No symptom information,No age information,No gender information
edu/Illustrated-Manual-of-Pediatric-Dermatology-Diagno...-批量 OCR_00166_10141.png,Tinea capitis - scaling typical of Trichophyton tonsurans with additional tinea corporis.,Tinea capitis - scaling typical of Trichophyton tonsurans with additional tinea corporis.,textbook_english,knowledge,tinea,"inflammatory, infectious, fungal, tinea","desquamation, scaly",No body location information,No symptom information,No age information,No gender information
youtube/1rQ9PmDOrSs_frame_11842_2.jpg,"This image depicts tinea, a common red and scaly skin disease characterized by its raised, itchy patches, often caused by fungal infection and typically treated with antifungal medications.","This image depicts tinea, a common red and scaly skin disease characterized by its raised, itchy patches, often caused by fungal infection and typically treated with antifungal medications.",youtube,edu,tinea,"inflammatory, infectious, fungal, dermatophyte infections, tinea","red, scaly, raised, patch",No body location information,No symptom information,No age information,No gender information
youtube/609D9bQFAtc_frame_56165_0.jpg,"This image shows a skin disease called tinea capitis in an 11-year-old boy. It is caused by the fungus Trichophyton tonsurans and is treated with oral antifungal medication such as griseofulvin. Other fungal infections include tinea non-inflammatory type, which is caused by Trichophyton rubrum and has symptoms like black dots on the scalp, and tinea capitis, which causes gray patches on the scalp. Treatment options include topical and oral medications, such as salicylic acid and antifungal drugs like itraconazole.","This image shows a skin disease called tinea capitis in an 11-year-old boy. It is caused by the fungus Trichophyton tonsurans and is treated with oral antifungal medication such as griseofulvin. Other fungal infections include tinea non-inflammatory type, which is caused by Trichophyton rubrum and has symptoms like black dots on the scalp, and tinea capitis, which causes gray patches on the scalp. Treatment options include topical and oral medications, such as salicylic acid and antifungal drugs like itraconazole.",youtube,edu,tinea,"inflammatory, infectious, fungal, dermatophyte infections, tinea",gray,"scalp, oral",No symptom information,11,No gender information
public/-5081790413284637815.png,This is a at an angle clinical image with FST2 skin tone. The skin texture of this patient is elevated irregular. The patient's symptoms related to the appearance and sensation of the skin condition is bothersome appearance. The final diagnosis is tinea.  The duration of the skin condition is one day.,This is a at an angle clinical image with FST2 skin tone. The skin texture of this patient is elevated irregular. The patient's symptoms related to the appearance and sensation of the skin condition is bothersome appearance. The final diagnosis is tinea.  The duration of the skin condition is one day.,public,knowledge,tinea,"inflammatory, infectious, fungal, tinea","verrucous, papule",No body location information,No symptom information,No age information,No gender information
youtube/zzxJOYcnQ6g_frame_1727_0.jpg,"This image shows a dermoscopic pattern resembling a jet with contrail, which is characteristic of SCAPIs. The brown triangle corresponds to the mite's anterior portion, and the posterior part to the mite's posterior legs, which appear translucent. The mite burrow can be seen as the contrails, and feces are visible as small brown dots.","This image shows a dermoscopic pattern resembling a jet with contrail, which is characteristic of SCAPIs. The brown triangle corresponds to the mite's anterior portion, and the posterior part to the mite's posterior legs, which appear translucent. The mite burrow can be seen as the contrails, and feces are visible as small brown dots.",youtube,edu,scabies,"inflammatory, infectious, parasitic, scabies","burrow, translucent",leg,No symptom information,No age information,No gender information
youtube/EU7EEKXaFcg_frame_42145_0.jpg,"This image describes infantile scabies, a skin disease characterized by itching and a rash, typically affecting infants. The disease is caused by the mite Sarcoptes scabiei and can be treated with permethrin 5% cream applied to the entire body, including the face, as prescribed by a dermatologist.","This image describes infantile scabies, a skin disease characterized by itching and a rash, typically affecting infants. The disease is caused by the mite Sarcoptes scabiei and can be treated with permethrin 5% cream applied to the entire body, including the face, as prescribed by a dermatologist.",youtube,edu,scabies,"inflammatory, infectious, parasitic, scabies",No visual concepts,face,No symptom information,No age information,No gender information
youtube/zHIWVerNenY_frame_735_0_0.jpg,"This individual has a severe case of crusted scabies, characterized by thick, scaly patches on the skin, caused by a parasitic infestation and typically treated with topical medications.","This individual has a severe case of crusted scabies, characterized by thick, scaly patches on the skin, caused by a parasitic infestation and typically treated with topical medications.",youtube,edu,scabies,"inflammatory, infectious, parasitic, scabies","crusted, scaly, patch, crust",No body location information,No symptom information,No age information,No gender information
youtube/QjNDAQVm9Ys_frame_9240_0_0.jpg,"This image describes Denny's sign, which is a strong indicator of scabies, characterized by an infant vigorously rubbing its soles together.","This image describes Denny's sign, which is a strong indicator of scabies, characterized by an infant vigorously rubbing its soles together.",youtube,edu,scabies,"inflammatory, infectious, parasitic, scabies",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/10883_2.png,"The poster reports that his wife recently went on a trip to Fenghuang, where she discovered small itchy red spots on her left arm that were initially bearable but have since spread to her back and abdomen. The itching becomes more pronounced when thought about and during fever. The users in the forum discussed the likelihood of scabies vs an allergic reaction. The main points of the discussion included: scabies generally has a slower onset, typical locations for scabies include finger spaces, wrists, waist, inner thighs, genitals, and around the anus, and the need to observe the skin condition of others sleeping in the same bed to consider contagious aspects. The consensus among the users leans towards a high likelihood of scabies.","The poster reports that his wife recently went on a trip to Fenghuang, where she discovered small itchy red spots on her left arm that were initially bearable but have since spread to her back and abdomen. The itching becomes more pronounced when thought about and during fever. The users in the forum discussed the likelihood of scabies vs an allergic reaction. The main points of the discussion included: scabies generally has a slower onset, typical locations for scabies include finger spaces, wrists, waist, inner thighs, genitals, and around the anus, and the need to observe the skin condition of others sleeping in the same bed to consider contagious aspects. The consensus among the users leans towards a high likelihood of scabies.",IIYI_chinese,forum,scabies,"inflammatory, infectious, parasitic, scabies",red,"abdomen, back, arm, finger, anus",No symptom information,No age information,No gender information
